,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
104203,104204,CCCCCCCCCCOC1=CC=C2C=C(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)O[Cu]3(OC(C4=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C4)=CC4=CC=C(OCCCCCCCCCC)C=N4~3)~N2=C1,126662.0,,C106H180Cu1N2O10,1706.117,,,Cr -25.4 D 59.6 is
104204,104205,CCCCCCCCCCCCOC1=CC=C2C=C(C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)O[Cu]3(OC(C4=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)=CC4=CC=C(OCCCCCCCCCCCC)C=N4~3)~N2=C1,126663.0,,C122H212Cu1N2O10,1930.542,,,Cr 12.8 D 54.2 is
104205,104206,CCCCCCCCCCCCOC1=CC=C2C=C(C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)O[Pd]3(OC(C4=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)=CC4=CC=C(OCCCCCCCCCCCC)C=N4~3)~N2=C1,126664.0,,C122H212N2O10Pd1,1973.396,,,Cr 10.7 D 51.3 is
104206,104207,CCCCCCCCCCOC1=CC=C2C=C(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)O[Pd]3(OC(C4=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C4)=CC4=CC=C(OCCCCCCCCCC)C=N4~3)~N2=C1,126665.0,,C106H180N2O10Pd1,1748.971,,,Cr -10.8 D 42 is
104239,104240,CCCCCCCCCCCCOC1=CC=C(OC2=CC3=C(C=C2OC2=CC=C(OCCCCCCCCCCCC)C=C2)/C2=C/C4=C5C=C(OC6=CC=C(OCCCCCCCCCCCC)C=C6)C(OC6=CC=C(OCCCCCCCCCCCC)C=C6)=CC5=C5/C=C6/C7=C(C=C(OC8=CC=C(OCCCCCCCCCCCC)C=C8)C(OC8=CC=C(OCCCCCCCCCCCC)C=C8)=C7)C7=N6~[Cu]6(N45)N4/C(=C\C3=N2~6)C2=C(C=C(OC3=CC=C(OCCCCCCCCCCCC)C=C3)C(OC3=CC=C(OCCCCCCCCCCCC)C=C3)=C2)/C4=C/7)C=C1,126698.0,,C180H244Cu1N4O16,2783.427,,,Cr 116.2 D 338.3 is
104241,104242,CCCCCCCCCCCCOC1=CC=C(OC2=CC3=C(C=C2OC2=CC=C(OCCCCCCCCCCCC)C(OCCCC)=C2)/C2=C/C4=C5C=C(OC6=CC=C(OCCCCCCCCCCCC)C(OCCCC)=C6)C(OC6=CC=C(OCCCCCCCCCCCC)C(OCCCC)=C6)=CC5=C5/C=C6/C7=C(C=C(OC8=CC=C(OCCCCCCCCCCCC)C(OCCCC)=C8)C(OC8=CC=C(OCCCCCCCCCCCC)C(OCCCC)=C8)=C7)C7=N6~[Cu]6(N45)N4/C(=C\C3=N2~6)C2=C(C=C(OC3=CC=C(OCCCCCCCCCCCC)C(OCCCC)=C3)C(OC3=CC=C(OCCCCCCCCCCCC)C(OCCCC)=C3)=C2)/C4=C/7)C=C1OCCCC,126700.0,,C212H308Cu1N4O24,3360.272,,,Cr 123 D 201 is
104246,104247,OCCCCCCC1=CC2=C(C=C1CCCCCCO)C1=C(C=C(CCCCCCO)C(CCCCCCO)=C1)C1=C2C=C(CCCCCCO)C(CCCCCCO)=C1,126705.0,,C54H84O6,829.241,,,Cr 42 D 87 is
104289,104290,CCCCCCCCCCCCCC(=O)OC1=CC2=C(C=C1OC(=O)CCCCCCCCCCCCC)C1=C(C3=C2C=C(OC(=O)CCCCCCCCCCCCC)C(OC(=O)CCCCCCCCCCCCC)=C3)C2=C(/C=C(OC(=O)CCCCCCCCCCCCC)\C(OC(=O)CCCCCCCCCCCCC)=C/2)C2=C1C=C(OC(=O)CCCCCCCCCCCCC)C(OC(=O)CCCCCCCCCCCCC)=C2,126748.0,,C138H224O16,2139.246,,,Cr 40.9 D 209.2 is
104350,104351,C=CCCCOC1=CC2=C(C=C1OCCCC=C)C1=C(C=C(OCCCC=C)C(OCCCC=C)=C1)C1=C2C=C(OCCCC=C)C(OCCCC=C)=C1,126809.0,,C48H60O6,732.986,,,Cr 62 D 95 is
104351,104352,C=CCCCCOC1=CC2=C(C=C1OCCCCC=C)C1=C(C=C(OCCCCC=C)C(OCCCCC=C)=C1)C1=C2C=C(OCCCCC=C)C(OCCCCC=C)=C1,126810.0,,C54H72O6,817.146,,,Cr 64 D 92 is
104352,104353,C#CCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126811.0,,C53H78O6,811.183,,,Cr 53.3 D 97.6 is
104353,104354,C#CCCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126812.0,,C54H80O6,825.209,,,Cr 62.8 D 84 is
104354,104355,C#CCCCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126813.0,,C55H82O6,839.236,,,Cr 51.5 D 67.1 is
104355,104356,C#CCCCCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126814.0,,C56H84O6,853.263,,,Cr 52.4 D 68.3 is
104356,104357,CCCCC#COC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126815.0,,C54H80O6,825.209,,,Cr 51.9 D 134.2 is
104357,104358,CCCC#COC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126816.0,,C53H78O6,811.183,,,Cr 49.2 D 134.1 is
104358,104359,CCCCCC#COC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126817.0,,C55H82O6,839.236,,,Cr 48.1 D 125.5 is
104359,104360,CCCCCCC#COC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126818.0,,C56H84O6,853.263,,,Cr 39.3 D 108.3 is
104389,104390,CCCCCCOC1=CC=C(C(=O)NNC(=O)C(=O)NNC(=O)C2=CC(OCCCCCC)=C(OCCCCCC)C=C2)C=C1OCCCCCC,126848.0,,C40H62N4O8,726.942,,,Cr 192 D 244 is
104390,104391,CCCCCCCCOC1=CC=C(C(=O)NNC(=O)C(=O)NNC(=O)C2=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C2)C=C1OCCCCCCCC,126849.0,,C48H78N4O8,839.155,,,Cr 182 D 245 is
104391,104392,CCCCCCCCCCOC1=CC=C(C(=O)NNC(=O)C(=O)NNC(=O)C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)C=C1OCCCCCCCCCC,126850.0,,C56H94N4O8,951.368,,,Cr 176 D 242 is
104419,104420,CCCCCCCCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(C(=O)OC3=CC=CC(OC(=O)C4=CC=C(OC(=O)C5=CC=C(OCCCCCCCCCCCCCCCC)C=C5)C=C4)=C3C)C=C2)C=C1,126878.0,,C67H88O10,1053.41,,,Cr 99 D 122 is
104426,104427,CCCCCCOC1=CC=C(C2=O~[Cu]3(OC(C4=CC=C(OCCOCCOCC)C=C4)=C2)OC(C2=CC=C(OCCOCCOCC)C=C2)=CC(C2=CC=C(OCCCCCC)C=C2)=O~3)C=C1,126885.0,,C54H70Cu1O12,974.672,,,Cr 103.4 D 146.2 is
104428,104429,CCCCCCCCCCCCOC1=CC=C(C2=CC(C3=CC=C(OCCCCCCCCCCC)C=C3)=O~[Cu]3(O2)OC(C2=CC=C(OCCCCCCCCCCCC)C=C2)=CC(C2=CC=C(OCCCCCCCCCCC)C=C2)=O~3)C=C1,126887.0,,C76H114Cu1O8,1219.26,,,Cr 71.7 D 154.4 is
104724,104725,CCCCCOC1=CC2=C(C(=O)C3=C(C2=O)C(OC2=CC=CC=C2)=C(OCCCCC)C(OCCCCC)=C3)C(OC2=CC=CC=C2)=C1OCCCCC,127183.0,,C46H56O8,736.932,,,Cr 153.6 D 167.2 is
104767,104768,[2H]C1=C2CC3=C([2H])C(=C(OC(=O)CCCCCCCCC)C(OC(=O)CCCCCCCCC)=C3OC(=O)CCCCCCCCC)CC3=C(OC(=O)CCCCCCCCC)C(OC(=O)CCCCCCCCC)=C(OC(=O)CCCCCCCCC)C(=C3[2H])CC3=C(OC(=O)CCCCCCCCC)C(OC(=O)CCCCCCCCC)=C(OC(=O)CCCCCCCCC)C(=C3[2H])CC1=C(OC(=O)CCCCCCCCC)C(OC(=O)CCCCCCCCC)=C2OC(=O)CCCCCCCCC,127226.0,,C148H236D4O24,2407.499,,,Cr 338 D 353 is
105006,105007,CCCCCCCCCCCC[N+](C)(C)CCOC([O-])=C(C#N)C#N,127465.0,,C20H35N3O2,349.511,,,Cr 75 D 68 is
105009,105010,CCCCCCCCCCCCCC[N+](C)(C)CCCOC([O-])=C(C#N)C#N,127468.0,,C23H41N3O2,391.591,,,Cr 93 D 107 is
105012,105013,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCOC([O-])=C(C#N)C#N,127471.0,,C26H47N3O2,433.67,,,Cr 93 D 96 is
105035,105036,CCCCCCC[C@H](C)C(=O)OC1=CC(OC(=O)[C@@H](C)CCCCCCC)=C2/C=C\C3=C(OC(=O)[C@@H](C)CCCCCCC)\C=C(\OC(=O)[C@@H](C)CCCCCCC)C4=C3C2=C1C=C4,127494.0,,C56H82O8,883.245,,,Cr -7 D 34 is
105080,105081,C=CCCOC1=CC2=C(C=C1OCCCCC)C1=C(C=C(OCCCCC)C(OCCCCC)=C1)C1=C2/C=C(OCCCCC)\C(OCCCCC)=C/1,127539.0,,C47H68O6,729.039,,,Cr 55.5 D 126.5 is
105081,105082,C=CCCCCOC1=CC2=C(C=C1OCCCCC)C1=C(C=C(OCCCCC)C(OCCCCC)=C1)C1=C2/C=C(OCCCCC)\C(OCCCCC)=C/1,127540.0,,C49H72O6,757.092,,,Cr 60 D 114 is
105083,105084,C=CCCCCCCOC1=CC2=C(C=C1OCCCO)C1=C(/C=C(OCCCCC)\C(OCCCCC)=C/1)C1=C2C=C(OCCCCC)C(OCCCCC)=C1,127542.0,,C49H72O7,773.092,,,Cr 68 D 64 is
105085,105086,CCCCCCCO[C@@H](C)C(=O)OC1=CC2=C(C=CC3=C2C=C(OC(=O)[C@H](C)OCCCCCCC)C(OC(=O)[C@H](C)OCCCCCCC)=C3OC(=O)[C@H](C)OCCCCCCC)C(OC(=O)[C@H](C)OCCCCCCC)=C1OC(=O)[C@H](C)OCCCCCCC,127544.0,,C74H118O18,1295.718,,,Cr 75.4 D 77.1 is
105088,105089,CCCCCC[C@@H](C)CC(=O)OC1=CC2=C(C=CC3=C2C=C(OC(=O)C[C@H](C)CCCCCC)C(OC(=O)C[C@H](C)CCCCCC)=C3OC(=O)C[C@H](C)CCCCCC)C(OC(=O)C[C@H](C)CCCCCC)=C1OC(=O)C[C@H](C)CCCCCC,127547.0,,C74H118O12,1199.722,,,Cr -12.5 D 145 is
105106,105107,CCCCCCCCCCOC1=CC=C(CN23CCN4(CC5=CC=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5)CCN(CC5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5)(CC2)~[Cr]~3~4(~C#O)(~C#O)~C#O)C=C1OCCCCCCCCCC,127565.0,,C90H153Cr1N3O9,1473.189,,,Cr 62.5 D 174.5 is
105107,105108,CCCCCCCCCCOC1=CC=C(CN23CCN4(CC5=CC=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5)CCN(CC5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5)(CC2)~[Mo]~3~4(~C#O)(~C#O)~C#O)C=C1OCCCCCCCCCC,127566.0,,C90H153Mo1N3O9,1517.133,,,Cr 67 D 195 is
105108,105109,CCCCCCCCCCOC1=CC=C(CN23CCN4(CC5=CC=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C5)CCN(CC5=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C5)(CC2)~[W]~3~4(~C#O)(~C#O)~C#O)C=C1OCCCCCCCCCC,127567.0,,C90H153N3O9W1,1605.033,,,Cr 62.5 D 227.5 is
105118,105119,CCCCCCCCCCCCNC(=O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(SCCCCCCCCCCCC)SCCCCCCCCCCCC,127577.0,,C42H85N1O5S2,748.258,,,Cr 83 D 92 is
105119,105120,CCCCCCCCCCCCCCCC(=O)NC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(SCCCCCCCCCCCC)SCCCCCCCCCCCC,127578.0,,C46H93N1O5S2,804.364,,,Cr 110 D 91 is
105289,105290,CCCCSC1=C2/N=C3\N=C(/N=C4\N/C(=N\C5=N/C(=N\C(=C1SCCCC)N2)C(SCCCC)=C5SCCCC)C(SCCCC)=C4SCCCC)C(SCCCC)=C3SCCCC,127748.0,,C48H74N8S8,1019.675,,,Cr 113.1 D 121.9 is
105290,105291,CCCCSC1=C(SCCCC)/C2=N/C3=C(SCCCC)C(SCCCC)=C4/N=C5/C(SCCCC)=C(SCCCC)C6=N5~[Co]5(N34)N3/C(=N\C1=N2~5)C(SCCCC)=C(SCCCC)/C3=N/6,127749.0,,C48H72Co1N8S8,1076.592,,,Cr 96 D 271 is
105291,105292,CCCCSC1=C(SCCCC)/C2=N/C3=C(SCCCC)C(SCCCC)=C4/N=C5/C(SCCCC)=C(SCCCC)C6=N5~[Ni]5(N34)N3/C(=N\C1=N2~5)C(SCCCC)=C(SCCCC)/C3=N/6,127750.0,,C48H72N8Ni1S8,1076.352,,,Cr 116.9 D 183.5 is
105292,105293,CCCCSC1=C(SCCCC)/C2=N/C3=C(SCCCC)C(SCCCC)=C4/N=C5/C(SCCCC)=C(SCCCC)C6=N5~[Cu]5(N34)N3/C(=N\C1=N2~5)C(SCCCC)=C(SCCCC)/C3=N/6,127751.0,,C48H72Cu1N8S8,1081.205,,,Cr 111.7 D 222.8 is
105293,105294,CCCCSC1=C(SCCCC)/C2=N/C3=C(SCCCC)C(SCCCC)=C4/N=C5/C(SCCCC)=C(SCCCC)C6=N5~[Zn]5(N34)N3/C(=N\C1=N2~5)C(SCCCC)=C(SCCCC)/C3=N/6,127752.0,,C48H72N8S8Zn1,1083.068,,,Cr 53.6 D 208 is
105294,105295,CCCCCCSC1=C2/N=C3\N=C(/N=C4\N/C(=N\C5=N/C(=N\C(=C1SCCCCCC)N2)C(SCCCCCC)=C5SCCCCCC)C(SCCCCCC)=C4SCCCCCC)C(SCCCCCC)=C3SCCCCCC,127753.0,,C64H106N8S8,1244.1,,,Cr 77.6 D 92.2 is
105295,105296,CCCCCCSC1=C(SCCCCCC)/C2=N/C3=C(SCCCCCC)C(SCCCCCC)=C4/N=C5/C(SCCCCCC)=C(SCCCCCC)C6=N5~[Co]5(N34)N3/C(=N\C1=N2~5)C(SCCCCCC)=C(SCCCCCC)/C3=N/6,127754.0,,C64H104Co1N8S8,1301.017,,,Cr 45.2 D 243.6 is
105296,105297,CCCCCCSC1=C(SCCCCCC)/C2=N/C3=C(SCCCCCC)C(SCCCCCC)=C4/N=C5/C(SCCCCCC)=C(SCCCCCC)C6=N5~[Ni]5(N34)N3/C(=N\C1=N2~5)C(SCCCCCC)=C(SCCCCCC)/C3=N/6,127755.0,,C64H104N8Ni1S8,1300.778,,,Cr 75.3 D 154.3 is
105297,105298,CCCCCCSC1=C(SCCCCCC)/C2=N/C3=C(SCCCCCC)C(SCCCCCC)=C4/N=C5/C(SCCCCCC)=C(SCCCCCC)C6=N5~[Cu]5(N34)N3/C(=N\C1=N2~5)C(SCCCCCC)=C(SCCCCCC)/C3=N/6,127756.0,,C64H104Cu1N8S8,1305.63,,,Cr 80.3 D 189.7 is
105298,105299,CCCCCCSC1=C(SCCCCCC)/C2=N/C3=C(SCCCCCC)C(SCCCCCC)=C4/N=C5/C(SCCCCCC)=C(SCCCCCC)C6=N5~[Zn]5(N34)N3/C(=N\C1=N2~5)C(SCCCCCC)=C(SCCCCCC)/C3=N/6,127757.0,,C64H104N8S8Zn1,1307.493,,,Cr 46 D 167.7 is
105300,105301,CCCCCCCSC1=C(SCCCCCCC)/C2=N/C3=C(SCCCCCCC)C(SCCCCCCC)=C4/N=C5/C(SCCCCCCC)=C(SCCCCCCC)C6=N5~[Cu]5(N34)N3/C(=N\C1=N2~5)C(SCCCCCCC)=C(SCCCCCCC)/C3=N/6,127759.0,,C72H120Cu1N8S8,1417.843,,,Cr 70.2 D 169.5 is
105304,105305,CCCCCCCCCSC1=C(SCCCCCCCCC)/C2=N/C3=C(SCCCCCCCCC)C(SCCCCCCCCC)=C4/N=C5/C(SCCCCCCCCC)=C(SCCCCCCCCC)C6=N5~[Cu]5(N34)N3/C(=N\C1=N2~5)C(SCCCCCCCCC)=C(SCCCCCCCCC)/C3=N/6,127763.0,,C88H152Cu1N8S8,1642.268,,,Cr 61.8 D 132.9 is
105305,105306,CCCCCCCCCCCCSC1=C(SCCCCCCCCCCCC)/C2=N/C3=C(SCCCCCCCCCCCC)C(SCCCCCCCCCCCC)=C4/N=C5/C(SCCCCCCCCCCCC)=C(SCCCCCCCCCCCC)C6=N5~[Cu]5(N34)N3/C(=N\C1=N2~5)C(SCCCCCCCCCCCC)=C(SCCCCCCCCCCCC)/C3=N/6,127764.0,,C112H200Cu1N8S8,1978.906,,,Cr 83.2 D 102.3 is
105341,105342,[2H]C([2H])([2H])C1([2H])C2=CC(=C(OC(=O)CCCCCCCCCCCCC)C(OC(=O)CCCCCCCCCCCCC)=C2OC(=O)CCCCCCCCCCCCC)C([2H])(C([2H])([2H])[2H])C2=CC(=C(OC(=O)CCCCCCCCCCCCC)C(OC(=O)CCCCCCCCCCCCC)=C2OC(=O)CCCCCCCCCCCCC)C([2H])(C([2H])([2H])[2H])C2=CC(=C(OC(=O)CCCCCCCCCCCCC)C(OC(=O)CCCCCCCCCCCCC)=C2OC(=O)CCCCCCCCCCCCC)C([2H])(C([2H])([2H])[2H])C2=C(OC(=O)CCCCCCCCCCCCC)C(OC(=O)CCCCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCCCC)C1=C2,127800.0,,C200H328D16O24,3148.956,,,Cr 5.9 D 67.5 is
105752,105753,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C2=CC=C(OCCOCC(O)CO)C=C2)C=C1,128211.0,,C41H68O6,656.975,,,Cr 87 D 135 is
105799,105800,CCCCCCC(=O)N1CN(C(=O)CCCCCC)CN(C(=O)CCCCCC)C1,128258.0,,C24H45N3O3,423.632,,,Cr 73 D 65.5 is
105800,105801,CCCCCCCCC(=O)N1CN(C(=O)CCCCCCCC)CN(C(=O)CCCCCCCC)C1,128259.0,,C30H57N3O3,507.792,,,Cr 75.7 D 84.5 is
105801,105802,CCCCCCCCCC(=O)N1CN(C(=O)CCCCCCCCC)CN(C(=O)CCCCCCCCC)C1,128260.0,,C33H63N3O3,549.872,,,Cr 69 D 85 is
105802,105803,CCCCCCCCCCC(=O)N1CN(C(=O)CCCCCCCCCC)CN(C(=O)CCCCCCCCCC)C1,128261.0,,C36H69N3O3,591.951,,,Cr 61.5 D 88 is
105803,105804,CCCCCCCCCCCC(=O)N1CN(C(=O)CCCCCCCCCCC)CN(C(=O)CCCCCCCCCCC)C1,128262.0,,C39H75N3O3,634.031,,,Cr 55 D 86 is
105804,105805,CCCCCCCCCCCCC(=O)N1CN(C(=O)CCCCCCCCCCCC)CN(C(=O)CCCCCCCCCCCC)C1,128263.0,,C42H81N3O3,676.111,,,Cr 57 D 88 is
105806,105807,CCCCCCCCCCCCCCC(=O)N1CN(C(=O)CCCCCCCCCCCCCC)CN(C(=O)CCCCCCCCCCCCCC)C1,128265.0,,C48H93N3O3,760.27,,,Cr 45 D 86.5 is
105807,105808,CCCCCCCCCCCCCCCCC(=O)N1CN(C(=O)CCCCCCCCCCCCCCCC)CN(C(=O)CCCCCCCCCCCCCCCC)C1,128266.0,,C54H105N3O3,844.43,,,Cr 68.5 D 81 is
106189,106190,CCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(/N=C/C3=CC=C(N(C)C4=CC=C(/C=N/C5=CC=C(OC(=O)C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)C=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,128648.0,,C113H175N3O10,1735.613,,,Cr 43.5 D 75 is
106190,106191,CCCCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(/N=C/C3=CC=C(N(C)C4=CC=C(/C=N/C5=CC=C(OC(=O)C6=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C6)C=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,128649.0,,C125H199N3O10,1903.932,,,Cr 44.7 D 68.4 is
106191,106192,CCCCCCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(/N=C/C3=CC=C(N(C)C4=CC=C(/C=N/C5=CC=C(OC(=O)C6=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C6)C=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,128650.0,,C137H223N3O10,2072.251,,,Cr 51.1 D 66.8 is
106192,106193,CCCCCCCCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(/N=C/C3=CC=C(N(C)C4=CC=C(/C=N/C5=CC=C(OC(=O)C6=CC(OCCCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCCCC)=C6)C=C5)C=C4)C=C3)C=C2)=CC(OCCCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCCCC,128651.0,,C149H247N3O10,2240.57,,,Cr 59.4 D 62.6 is
106238,106239,CCCCOC1=CC2=C(C=C1OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=C(C=C(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1)C1=C2C=C(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,128697.0,,C67H45F65O6,2180.967,,,Cr 90 D 183 is
106243,106244,CCCCCCCCCCCOC1=C(OCCCCCCCCCCC)C=C(CCOC(=O)CCC(NC(=O)CC[C@@H](NC(=O)CCCC(=O)N[C@H](CCC(=O)N[C@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)N[C@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)NC(CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C=C1,128702.0,,C275H466N6O38,4464.66,,,Cr 54 D 129 is
106244,106245,CCCCCCCCCCCOC1=C(OCCCCCCCCCCC)C=C(CCOC(=O)CCC(NC(=O)CC[C@@H](NC(=O)CCCCC(=O)N[C@H](CCC(=O)N[C@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)N[C@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)NC(CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C=C1,128703.0,,C276H468N6O38,4478.687,,,Cr 69 D 143 is
106245,106246,CCCCCCCCCCCOC1=C(OCCCCCCCCCCC)C=C(CCOC(=O)CCC(NC(=O)CC[C@@H](NC(=O)CCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)N[C@@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)NC(CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C=C1,128704.0,,C276H468N6O38,4478.687,,,Cr 31 D 131 is
106246,106247,CCCCCCCCCCCOC1=C(OCCCCCCCCCCC)C=C(CCOC(=O)CCC(NC(=O)CC[C@@H](NC(=O)CCCCCCCCCCC(=O)N[C@H](CCC(=O)N[C@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)N[C@H](CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)NC(CCC(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C(=O)OCCC2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)C=C1,128705.0,,C282H480N6O38,4562.846,,,Cr 76 D 119 is
