,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
101586,101587,CCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(C(=O)OC3=CC(OC(=O)C4=CC=C(OC(=O)C5=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C5)C=C4)=CC(OC(=O)C4=CC=C5C=C(OC(=O)C6=CC(OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C6)C=CC5=C4)=C3)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,124045.0,,C160H197F51O21,3425.182,,,Cr ? Dr 151.9 A 190 is
101587,101588,CCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(C(=O)OC3=CC(OC(=O)C4=CC=C5C=C(OC(=O)C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)C=CC5=C4)=CC(OC(=O)C4=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)=C3)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,124046.0,,C153H244O19,2387.563,,,Cr ? Dh 43.2 is
101589,101590,CC(C)CCCC(C)CCCOC1=C2\O[H]~O=C3C4=C5C(=O~[H]O/C5=C(OCCCC(C)CCCC(C)C)/C(OCCCC(C)CCCC(C)C)=C\4)C(=C32)/C=C\1OCCCC(C)CCCC(C)C,124048.0,,C58H96O8,921.378,,,Cr ? Dh 115.7 is
101590,101591,*CCCCCCCCCCCCOC1=C(OCCCC(C)CCCC(C)C)C(OCCCC(C)CCCC(C)C)=CC2=C1C(=O)C1=C(C2=O)C(O*)=C(OCCCC(C)CCCC(C)C)C(OCCCC(C)CCCC(C)C)=C1,124049.0,,C70H118O8,1087.681,,,Cr ? Dr 56.3 is
101591,101592,CCCCCOC1=CC2=C(C=C1OCCCCC)C1=C(C=C(OCCCCC)C(OCCCC(C)CCCC(C)C)=C1)C1=C2C=C(OCCCCC)C(OCCCC(C)CCCC(C)C)=C1,124050.0,,C60H96O6,913.401,,,Cr ? Dh 69 is
101592,101593,*CCCCCCCCCCCCOC1=CC2=C(C=C1OCCCCC)C1=C(C=C(OCCCCC)C(OCCCCC)=C1)C1=C2C=C(OCCCCC)C(O*)=C1,124051.0,,C50H74O6,771.119,,,Cr ? Dh 89 is
101596,101597,CCCCCCCCCC1=O~[Ni]23N(C=C1CCCCCCCC)C1=C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C1)N2C1=O~[Ni]24N(/C=C(/CCCCCCCC)C(CCCCCCCCC)=O~2)C2=C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C2)N4C1=O~3,124055.0,,C86H146N4Ni2O8,1481.488,,,Cr 139.1 Dr 208 Dh 220.2 is
101597,101598,CCCCCCCCCC1=O~[Cu]23N(C=C1CCCCCCCC)C1=C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C1)N2C1=O~[Cu]24N(/C=C(/CCCCCCCC)C(CCCCCCCCC)=O~2)C2=C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C2)N4C1=O~3,124056.0,,C86H146Cu2N4O8,1491.193,,,Cr 138.9 Dr 215 is
101598,101599,CCCCCCCCOC1=CC2=C(C=C1OCCCCCCCC)N1C3=O~[Ni]45N(/C=C(/CCCCCCC)C(C6=CC=C(CCCCCCCC)C=C6)=O~4)C4=C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C4)N5C3=O~[Ni]13N2C=C(CCCCCCC)C(C1=CC=C(CCCCCCCC)C=C1)=O~3,124057.0,,C94H146N4Ni2O8,1577.574,,,Cr 225.9 Dr 234.6 is
101600,101601,CCCCCCCCOC1=CC2=C(C=C1OCCCCCCCC)N1C3=O~[Ni]45N(/C=C\C(C6=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C6)=O~4)C4=C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C4)N5C3=O~[Ni]13N2C=CC(C1=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C1)=O~3,124059.0,,C112H182N4Ni2O14,1926.049,,,Cr ? Dr 70.3 Dh 86.7 Dr 197.4 is
101601,101602,CCCCCCCCOC1=CC2=C(C=C1OCCCCCCCC)N1C3=O~[Cu]45N(/C=C\C(C6=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C6)=O~4)C4=C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C4)N5C3=O~[Cu]13N2C=CC(C1=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C1)=O~3,124060.0,,C112H182Cu2N4O14,1935.754,,,Cr ? Dr 80.7 Dh 192.2 is
101620,101621,CCCCCCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(C(=O)OC3=CC(C4=CC=C(OC(=O)/C(C#N)=C/C5=CC=C(/N=N/C6=CC=C(N7CCN(CCCCCCCCCCCCCC)CC7)C=C6)C=C5)C=C4)=CC=C3)C=C2)C=C1,124079.0,,C74H91N5O7,1162.544,,,Cr 147 Dh 164 is
101625,101626,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(C2=CC3=C(C=C2)C(=O)/C(=C2\NC4=C(C=CC(C5=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C5)=C4)C2=O)N3)C=C1,124084.0,,C100H162N2O8,1520.365,,,Cr 126.2 Dh 143 is
101633,101634,CCCCCCCCC1=CC(CN2C=C(C3=CC(C4=CN(CC5=CC(CCCCCCCC)=C(CCCCCCCC)C(CCCCCCCC)=C5)N=N4)=CC(C4=CN(CC5=CC(CCCCCCCC)=C(CCCCCCCC)C(CCCCCCCC)=C5)N=N4)=C3)N=N2)=CC(CCCCCCCC)=C1CCCCCCCC,124092.0,,C105H171N9,1559.542,,,Cr ? Dh 105.3 is
101634,101635,CCCCCCCCCCCCC1=CC(CN2C=C(C3=CC(C4=CN(CC5=CC(CCCCCCCCCCCC)=C(CCCCCCCCCCCC)C(CCCCCCCCCCCC)=C5)N=N4)=CC(C4=CN(CC5=CC(CCCCCCCCCCCC)=C(CCCCCCCCCCCC)C(CCCCCCCCCCCC)=C5)N=N4)=C3)N=N2)=CC(CCCCCCCCCCCC)=C1CCCCCCCCCCCC,124093.0,,C141H243N9,2064.498,,,Cr -4.7 Dh 92.2 is
101635,101636,CCCCCCCCCCCCCCCCCCC1=CC(CN2C=C(C3=CC(C4=CN(CC5=CC(CCCCCCCCCCCCCCCCCC)=C(CCCCCCCCCCCCCCCCCC)C(CCCCCCCCCCCCCCCCCC)=C5)N=N4)=CC(C4=CN(CC5=CC(CCCCCCCCCCCCCCCCCC)=C(CCCCCCCCCCCCCCCCCC)C(CCCCCCCCCCCCCCCCCC)=C5)N=N4)=C3)N=N2)=CC(CCCCCCCCCCCCCCCCCC)=C1CCCCCCCCCCCCCCCCCC,124094.0,,C195H351N9,2821.934,,,Cr 83.5 Dh 84.4 is
101658,101659,CCCCCCCCSC1=C(F)C2=C(C(F)=C1F)/C1=N/C3=C4C(F)=C(SCCCCCCCC)C(F)=C(F)C4=C4/N=C5/C6=C(C(F)=C(F)C(SCCCCCCCC)=C6F)C6=N5~[Cu]5(N43)N3/C(=N\C2=N1~5)C1=C(C(F)=C(SCCCCCCCC)C(F)=C1F)/C3=N/6,124117.0,,C64H68Cu1F12N8S4,1369.065,,,Cr 49.2 Dh >200 is
101659,101660,CCCCCCCCSC1=CC2=C(C=C1Br)/C1=N/C3=C4C=C(SCCCCCCCC)C(Br)=CC4=C4/N=C5/C6=C(C=C(Br)C(SCCCCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCCCCC)C(Br)=C1)/C3=N/6,124118.0,,C64H76Br4Cu1N8S4,1468.764,,,Cr 9.6 Dh >260 is
101660,101661,CCCCCCCCSC1=CC2=C(C=C1Cl)/C1=N/C3=C4C=C(SCCCCCCCC)C(Cl)=CC4=C4/N=C5/C6=C(C=C(Cl)C(SCCCCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCCCCC)C(Cl)=C1)/C3=N/6,124119.0,,C64H76Cl4Cu1N8S4,1290.96,,,Cr -8.5 Dh >0 is
101661,101662,CCCCCCCCSC1=CC2=C(C=C1I)/C1=N/C3=C4C=C(SCCCCCCCC)C(I)=CC4=C4/N=C5/C6=C(C=C(I)C(SCCCCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCCCCC)C(I)=C1)/C3=N/6,124120.0,,C64H76Cu1I4N8S4,1656.766,,,Cr 35.7 Dh >260 is
101662,101663,CCCCCCCCSC1=CC2=C(C=C1)/C1=N/C3=C4C=C(SCCCCCCCC)C=CC4=C4/N=C5/C6=C(C=CC(SCCCCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCCCCC)C=C1)/C3=N/6,124121.0,,C64H80Cu1N8S4,1153.18,,,Cr 3.4 Dh >250 is
101663,101664,CCCCCSC1=CC2=C(C=C1Cl)/C1=N/C3=C4C=C(SCCCCC)C(Cl)=CC4=C4/N=C5/C6=C(C=C(Cl)C(SCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCC)C(Cl)=C1)/C3=N/6,124122.0,,C52H52Cl4Cu1N8S4,1122.641,,,Cr 43.1 Dh >260 is
101664,101665,CCCCCSC1=CC2=C(C=C1)/C1=N/C3=C4C=C(SCCCCC)C=CC4=C4/N=C5/C6=C(C=CC(SCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCC)C=C1)/C3=N/6,124123.0,,C52H56Cu1N8S4,984.861,,,Cr -23.4 Dh >0 is
101665,101666,CCCCCSC1=CC2=C(C=C1SCCCCC)/C1=N/C3=C4C=C(SCCCCC)C(SCCCCC)=CC4=C4/N=C5/C6=C(C=C(SCCCCC)C(SCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCC)C(SCCCCC)=C1)/C3=N/6,124124.0,,C72H96Cu1N8S8,1393.652,,,Cr 109.8 Dh >260 is
101667,101668,CCCCCCCSC1=CC2=C(C=C1SCCCCCCC)/C1=N/C3=C4C=C(SCCCCCCC)C(SCCCCCCC)=CC4=C4/N=C5/C6=C(C=C(SCCCCCCC)C(SCCCCCCC)=C6)C6=N5~[Cu]5(N34)N3/C(=N\C2=N1~5)C1=C(C=C(SCCCCCCC)C(SCCCCCCC)=C1)/C3=N/6,124126.0,,C88H128Cu1N8S8,1618.078,,,Cr 80.8 Dr >260 is
101681,101682,CCCCCCCCCCCCC1=CC=C(C2=CC3=C(C=C2C2=CC=C(CCCCCCCCCCCC)S2)N(CCCCCCCCCCCC)C2=C4C5=C(C=C(C6=CC=C(CCCCCCCCCCCC)S6)C(C6=CC=C(CCCCCCCCCCCC)S6)=C5)N(CCCCCCCCCCCC)C4=C4C5=C(C=C(C6=CC=C(CCCCCCCCCCCC)S6)C(C6=CC=C(CCCCCCCCCCCC)S6)=C5)N(CCCCCCCCCCCC)C4=C32)S1,124140.0,,C156H243N3S6,2353.009,,,Cr -10 D 65 is
101682,101683,CCCCCCCCCCCCC1=CC=C(C2=CC=C(C3=CC4=C(C=C3C3=CC=C(C5=CC=C(CCCCCCCCCCCC)S5)S3)N(CCCCCCCCCCCC)C3=C5C6=C(C=C(C7=CC=C(C8=CC=C(CCCCCCCCCCCC)S8)S7)C(C7=CC=C(C8=CC=C(CCCCCCCCCCCC)S8)S7)=C6)N(CCCCCCCCCCCC)C5=C5C6=C(C=C(C7=CC=C(C8=CC=C(CCCCCCCCCCCC)S8)S7)C(C7=CC=C(C8=CC=C(CCCCCCCCCCCC)S8)S7)=C6)N(CCCCCCCCCCCC)C5=C43)S2)S1,124141.0,,C180H255N3S12,2845.751,,,Cr 0 D 170 is
101683,101684,CCCCCCCCCCCCC1=CC2=C(S1)C1=CC3=C(C=C1C1=C2C=C(CCCCCCCCCCCC)S1)N(CCCCCCCCCCCC)C1=C2C4=C(C=C5C(=C4)C4=C(C=C(CCCCCCCCCCCC)S4)C4=C5SC(CCCCCCCCCCCC)=C4)N(CCCCCCCCCCCC)C2=C2C4=C(C=C5C(=C4)C4=C(C=C(CCCCCCCCCCCC)S4)C4=C5SC(CCCCCCCCCCCC)=C4)N(CCCCCCCCCCCC)C2=C31,124142.0,,C156H237N3S6,2346.961,,,Cr 0 D 185 is
101701,101702,CCCCCCCCCCOC1=CC(C(=O)OCC2=CC=N3C(=C2)C2=N(C=CC(COC(=O)C4=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C4)=C2)~[Ru+2]~324(~N3=CC=CC=C3C3=CC=CC=N3~2)~N2=CC=CC=C2C2=N~4C=CC=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,124160.0,,C106H156F12N6O10P2Ru1,2065.405,,,Cr ? Dh 146.9 X 181.4 is
101702,101703,CCCCCCCCCCCCCCOC1=CC(C(=O)OCC2=CC=N3C(=C2)C2=N(C=CC(COC(=O)C4=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C4)=C2)~[Ru+2]~324(~N3=CC=CC=C3C3=CC=CC=N3~2)~N2=CC=CC=C2C2=N~4C=CC=C2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,124161.0,,C130H204F12N6O10P2Ru1,2402.043,,,Cr ? Dh 223.3 is
101714,101715,CCCCCCCCCCCCOC1=CC(CN2C(=O)C3=C4C5=C6C(=C3)/C(CCCCCCCC)=C\C3=C\C7=C8C(=C63)C3=C5C(=C\C(CCCCCCCC)=C3\C=C/8C(=O)N(CC3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C7=O)/C=C\4C2=O)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,124173.0,,C130H198N2O10,1948.971,,,Cr 27 Dh 188 is
101715,101716,CCCCCCCCCCCCOC1=CC(CN2C(=O)C3=C4C5=C6C(=C3)/C(CCCCCCCCCC)=C\C3=C\C7=C8C(=C63)C3=C5C(=C\C(CCCCCCCCCC)=C3\C=C/8C(=O)N(CC3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C7=O)/C=C\4C2=O)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,124174.0,,C134H206N2O10,2005.077,,,Cr 16 Dh 182 is
101716,101717,CCCCCCCCCCCCCC/C1=C/C2=C/C3=C4C5=C2C2=C6C7=C5C(=C(CCCCCCCCCCCCCC)\C=C7\C=C5\C(=O)N(CC7=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C7)C(=O)C(=C65)C=C21)/C=C\4C(=O)N(CC1=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1)C3=O,124175.0,,C142H222N2O10,2117.29,,,Cr 19 Dh 181 is
101717,101718,CCCCCCCCCCCCOC1=CC(C(=O)OCCC/C2=C/C3=C/C4=C5C6=C3C3=C7C8=C6C(=C(CCCOC(=O)C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)\C=C8\C=C6\C(=O)N(CCCCCCCC)C(=O)C(=C76)C=C32)/C=C\5C(=O)N(CCCCCCCC)C4=O)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,124176.0,,C136H206N2O14,2093.096,,,Cr 28 Dh 205 is
101718,101719,C=C(CCCCCC)N1C(=O)C2=C3C4=C5C(=C2)/C(CCCOC(=O)C2=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2)=C\C2=C\C6=C7C(=C52)C2=C4C(=C\C(CCCOC(=O)C4=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)=C2\C=C/7C(=O)N(C(=C)CCCCCC)C6=O)/C=C\3C1=O,124177.0,,C136H202N2O14,2089.064,,,Cr 36 Dh 189 is
101719,101720,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C4=C5C(=C2)/C(CCCCCCCC)=C\C2=C\C6=C7C(=C52)C2=C4C(=C\C(CCCCCCCC)=C2\C=C/7C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C6=O)/C=C\3C1=O,124178.0,,C92H138N2O4,1336.091,,,Cr -13 Dh 254 is
101724,101725,CCCCCCCCOC1=CC2=C(C=C1OCCCCCCCC)C1=C(N=C3C=C(OCCCC)C(OCCCC)=CC3=N1)C1=C2/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1,124183.0,,C60H92N2O6,937.382,,,Cr 90.4 Dh 152.6 is
101725,101726,CCCCCCCCOC1=CC2=C(C=C1OCCCCCCCC)C1=C(N=C3C=C(OCCCCCC)C(OCCCCCC)=CC3=N1)C1=C2/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1,124184.0,,C64H100N2O6,993.489,,,Cr 78.5 Dh 153.9 is
101726,101727,CCCCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCCCCCC)C1=C(/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1)C1=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,124185.0,,C76H124N2O6,1161.808,,,Cr 52.9 X 61.8 Dh 110.9 is
101727,101728,CCCCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCC)C1=C(/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1)C1=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,124186.0,,C68H108N2O6,1049.595,,,Cr 40.5 X 45.7 Dh 117.2 is
101728,101729,CCCCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCC)C1=C(/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1)C1=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,124187.0,,C70H112N2O6,1077.648,,,Cr 40.7 X 51.6 Dh 111 is
101760,101761,CCCCCCCOC1=CC2=C3C=C(OCCCC[NH+]=C(N(C)C)N(C)C)C(OCCCCCCC)=CC3=C3/C=C(OCCCCCCC)\C(OCCCCCCC)=C/C3=C2C=C1OCCCCCCC.[Cl-],124219.0,,C62H102Cl1N3O6,1020.943,,,Cr 40 Dr 104 is
101763,101764,CCCCCCOC1=CC2=C3C=C(OCCCCCC)C(OCCCCCC)=CC3=C3/C=C(OCCCCCCCCCCCO)\C(OCCCCCC)=C/C3=C2C=C1OCCCCCC,124222.0,,C59H94O7,915.373,,,Cr 55 Dh 51 is
101814,101815,*OC1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.*OC1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.*OC1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=C(OC3=CC4=C5/N=C6/C7=C(C=CC=C7)C7=N6~[Zn]68N5C(=C4C=C3)/N=C3/C4=C(C=CC=C4)C(=N3~6)/N=C3/C4=C(C=CC=C4)/C(=N/7)N38)C=C2)C=C1,124273.0,,C132H91N8O4Zn1,1918.595,,,Cr 207.5 Tg 254.7 Dh 363 is
101815,101816,*OC1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.*OC1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.*OC1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=C(OC3=CC4=C5/N=C6/C7=C(C=CC=C7)C7=N6~[Cu]68N5C(=C4C=C3)/N=C3/C4=C(C=CC=C4)C(=N3~6)/N=C3/C4=C(C=CC=C4)/C(=N/7)N38)C=C2)C=C1,124274.0,,C132H91Cu1N8O4,1916.732,,,Cr 211.7 Tg 280 Dh 357 is
101816,101817,*OC1=CC=C(/N=N/C2=CC=C(C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)C=C1.*OC1=CC=C(/N=N/C2=CC=C(C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)C=C1.*OC1=CC=C(/N=N/C2=CC=C(C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)C=C1.C1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=C(/N=N/C3=CC=C(OC4=CC5=C6/N=C7/C8=C(C=CC=C8)C8=N7~[Zn]79N6C(=C5C=C4)/N=C4/C5=C(C=CC=C5)C(=N4~7)/N=C4/C5=C(C=CC=C5)/C(=N/8)N49)C=C3)C=C2)C=C1,124275.0,,C156H107N16O4Zn1,2335.033,,,Cr 211.7 Tg 235.7 Dh >300 is
101817,101818,*OC1=CC=C(/N=N/C2=CC=C(C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)C=C1.*OC1=CC=C(/N=N/C2=CC=C(C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)C=C1.*OC1=CC=C(/N=N/C2=CC=C(C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)C=C1.C1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=C(/N=N/C3=CC=C(OC4=CC5=C6/N=C7/C8=C(C=CC=C8)C8=N7~[Cu]79N6C(=C5C=C4)/N=C4/C5=C(C=CC=C5)C(=N4~7)/N=C4/C5=C(C=CC=C5)/C(=N/8)N49)C=C3)C=C2)C=C1,124276.0,,C156H107Cu1N16O4,2333.17,,,Cr 208.2 Tg 245 Dh >300 is
101837,101838,CCCCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=CC3=C(C=C12)C1=CC2=C(C=C1C(C(=O)OC)=C3C(=O)OC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,124296.0,,C90H122O12,1395.925,,,Cr 93.4 Dh 254 is
101838,101839,CCCCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=CC3=C(C=C12)C1=CC2=C(C=C1C(C(=O)OCCCC)=C3C(=O)OCCCC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,124297.0,,C96H134O12,1480.084,,,Cr 152.7 Dh 200 dec
101839,101840,CCCCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=CC3=C(C=C12)C1=CC2=C(C=C1C(C(=O)O[C@@H](C)CCCCCC)=C3C(=O)O[C@@H](C)CCCCCC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,124298.0,,C104H150O12,1592.297,,,Cr 101.7 Dr 147 is
101840,101841,CCCCCCCCCCCCOC1=CC2=C(C=C1OCCCCCCCCCCCC)C1=C(C=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1)C1=CC3=C(C=C12)C1=CC2=C(C=C1C(C(=O)OC)=C3C(=O)OC)C1=C(/C=C(OCCCCCCCCCCCC)\C(OCCCCCCCCCCCC)=C/1)C1=C2C=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1,124299.0,,C138H218O12,2069.2,,,Cr 63.8 Dh 155 is
101841,101842,CCCCCCOC1=CC2=C(C=C1OCCCCCC)C1=C(C=C(OCCCCCC)C(OCCCCCC)=C1)C1=CC3=C(C=C12)C1=CC2=C(C=C1C1=C3C(=O)OC1=O)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,124300.0,,C88H116O11,1349.856,,,Cr 98.9 Dh 350 dec
101864,101865,CCCCCCCCCCCC(=O)OC1=CC=C(C2=CC3=C(C=C2C2=CC(OC(=O)CCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCC)C=C2)OCCOCCOCCOCCO3)C=C1OC(=O)CCCCCCCCCCC.[Na]I,124323.0,,C74H116I1Na1O13,1363.599,,,Cr ? Dr 100 Dh 129.4 is
101865,101866,CCCCCCCCCCC(=O)OC1=CC=C(C2=CC3=C(C=C2C2=CC(OC(=O)CCCCCCCCCC)=C(OC(=O)CCCCCCCCCC)C=C2)OCCOCCOCCOCCO3)C=C1OC(=O)CCCCCCCCCC.[Na]I,124324.0,,C70H108I1Na1O13,1307.493,,,Cr ? Dr 90 Dh 116.4 is
101866,101867,CCCCCCCCCCCCC(=O)OC1=CC=C(C2=CC3=C(C=C2C2=CC(OC(=O)CCCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCCC)C=C2)OCCOCCOCCOCCO3)C=C1OC(=O)CCCCCCCCCCCC.[Na]I,124325.0,,C78H124I1Na1O13,1419.706,,,Cr ? Dh 120.2 is
101867,101868,CCCCCCCCCCCCCC(=O)OC1=CC=C(C2=CC3=C(C=C2C2=CC(OC(=O)CCCCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCCCC)C=C2)OCCOCCOCCOCCO3)C=C1OC(=O)CCCCCCCCCCCCC.[Na]I,124326.0,,C82H132I1Na1O13,1475.812,,,Cr ? Dh 135.5 is
101869,101870,CCCCCCCCCCCCC1=C(CCCCCCCCCCCC)/C2=C/C3=C(CCCCCCCCCCCC)C(CCCCCCCCCCCC)=C4/C=C5/C(CCCCCCCCCCCC)=C(CCCCCCCCCCCC)C6=N5~[Zn]5(N34)N3/C(=C\C1=N2~5)C(CCCCCCCCCCCC)=C(CCCCCCCCCCCC)/C3=C/6,124328.0,,C116H204N4Zn1,1720.297,,,Cr 124.5 Dr ? is
101903,101904,CCCCCCOC1=CC(C2=O~[Cu]3(OC(C4=CC=C(F)C=C4)=C2)OC(C2=CC=C(F)C=C2)=CC(C2=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C2)=O~3)=CC(OCCCCCC)=C1OCCCCCC,124362.0,,C66H92Cu1F2O10,1146.974,,,Cr 77.4 Dh 138 is
